"title","prof","subject","courseQuestions","learningQuestions","instructorQuestions","wouldRecommend","spentMinimum","spentLow","spentMedium","spentHigh","spentMax"
"PHYS1156 Lab for PHYS 1155","Moller, Gudfridur","PHYS",3.975,4.2,4.2,4.2,NA,36.5,43.5,NA,NA
"PHYS1156 Lab for PHYS 1155","Mu, Kunpeng","PHYS",3.4,3.875,4.2,4.2,NA,37,35.25,NA,NA
"PHYS1156 Lab for PHYS 1155","Pandey, Laxmi","PHYS",3.81666666666667,3.83333333333333,4.2,4.2,20.1666666666667,NA,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Randle, Kirsten","PHYS",3.275,3.075,4.2,4.2,NA,47.25,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Spisak, Andrew","PHYS",3.9,4.5,4.2,4.2,NA,65,27.5,NA,NA
"PHYS1156 Lab for PHYS 1155","Stark, Megan","PHYS",3.925,4.5,4.2,4.2,NA,41.25,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Taylor, Andrew","PHYS",4.06666666666667,4.9,4.2,4.13333333333333,NA,NA,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Tian, Jiahua","PHYS",4.06666666666667,4.15,4.2,4.16666666666667,NA,51.6666666666667,28,NA,NA
"PHYS1156 Lab for PHYS 1155","Tishelman-Charny, Abraham","PHYS",4.06666666666667,4.7,4.2,4.2,NA,NA,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Torkashvand, Mohammad Mahdi","PHYS",3.9,4.7,4.2,4.2,16.5,33,39,NA,NA
"PHYS1156 Lab for PHYS 1155","Waduge, Pradeep","PHYS",3.55,4.5,4.2,4.2,17,25,50,NA,NA
"PHYS1156 Lab for PHYS 1155","Wang, Bingran","PHYS",3.95,4.55,4.2,4.2,NA,NA,45,22.5,NA
"PHYS1156 Lab for PHYS 1155","Xiong, Xinyue","PHYS",3.775,3.9,4.2,4.2,NA,53.375,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Yang, Luhang","PHYS",3.8,4.325,4.2,4.2,NA,NA,NA,NA,NA
"PHYS1156 Lab for PHYS 1155","Zhang, Chi","PHYS",3.9375,4.15,4.2,4.15,NA,46.625,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Abou Ibrahim, Amin","PHYS",3.3,3.8,4.2,4.1,75,8,8,8,NA
"PHYS1157 Interact Learn for PHYS 1155","Adhikari, Nilam","PHYS",3.8,4,4.2,4.15,72,NA,10,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Altman, Ross","PHYS",3.75,3.9,4.2,4.2,NA,30.5,19.5,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Altunkaynak, Ismet","PHYS",4.1,4.25,4.2,4.15,NA,61.5,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Carifio, Jonathan","PHYS",3.8,4.3,4.2,4.2,NA,50,25,17,NA
"PHYS1157 Interact Learn for PHYS 1155","Chiu, Wei-Chi","PHYS",3.8,4,4.2,4.2,38,50,13,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Daly, Christopher","PHYS",3.62,3.76,4.2,4.18,NA,NA,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Di Credico, Alessandra","PHYS",4.06,4.36,4.2,4.2,NA,28.8,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Freer, Chad","PHYS",3.9,4.2,4.2,4.1,17,50,17,NA,17
"PHYS1157 Interact Learn for PHYS 1155","Hejazi, Davoud","PHYS",4.1,4.5,4.2,4.2,23,38,8,31,NA
"PHYS1157 Interact Learn for PHYS 1155","Hendry, Douglas","PHYS",3.95,3.95,4.2,4.2,NA,33,17.5,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Hyde, Alexander","PHYS",4,4.3,4.2,4.2,50,17,33,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Jabalameli, Mohammadhassan","PHYS",4.1,4.1,4.2,4.2,63,13,13,NA,13
"PHYS1157 Interact Learn for PHYS 1155","Ji, Kaihua","PHYS",3.9,4,4.2,4.2,NA,48,26,13,10
"PHYS1157 Interact Learn for PHYS 1155","Kelley, Thomas","PHYS",4.02,4.44,4.2,4.16,54.6,NA,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Kumarakuru, Haridas","PHYS",3.95,4.3,4.2,4.2,NA,25.5,41.25,20,NA
"PHYS1157 Interact Learn for PHYS 1155","Li-eng, Yike","PHYS",3.9,4.1,4.2,4.2,67,22,11,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Li, Xinzhi","PHYS",3.65,3.75,4.2,4.2,NA,36.5,17,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Li, Yanjing","PHYS",3.65,3.85,4.2,4.2,NA,23,20.75,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Lipchus, Edward","PHYS",3.3,3.5,4.2,4.2,NA,27,36,27,NA
"PHYS1157 Interact Learn for PHYS 1155","Lowhorn, Nathan","PHYS",4.05,4.55,4.2,4.2,64.5,19,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Madigan, Gabriel","PHYS",4,4.6,4.2,4.2,38,NA,38,NA,15
"PHYS1157 Interact Learn for PHYS 1155","Maheswaran, Balasubramaniam","PHYS",3.8,4.7,4.2,4.2,67,33,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Matzelle, Matthew","PHYS",3.8,4.3,4.2,4.2,33,33,8,17,8
"PHYS1157 Interact Learn for PHYS 1155","Moller, Gudfridur","PHYS",3.85,4.15,4.2,4.15,NA,NA,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Moreno, Enrique","PHYS",3.95,4.3,4.2,4.2,NA,28.5,26.5,20,NA
"PHYS1157 Interact Learn for PHYS 1155","Mu, Kunpeng","PHYS",3.95,4.15,4.2,4.2,NA,29.5,NA,NA,10.5
"PHYS1157 Interact Learn for PHYS 1155","Panaitescu, Eugen","PHYS",3.6,4.35,4.2,4.2,58,34.5,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Pandey, Laxmi","PHYS",3.6,3.5,4.2,4.2,69,15.5,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Randle, Kirsten","PHYS",3.9,3.8,4.2,4.2,36,45,18,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Smith, Henry","PHYS",3.8625,3.66875,4.2,4.19375,NA,NA,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Stark, Megan","PHYS",3.7,4.5,4.2,4.2,46,46,8,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Stoner, Keegan","PHYS",3.9,4.2,4.2,4.2,NA,71,NA,NA,21
"PHYS1157 Interact Learn for PHYS 1155","Sung, Benjamin","PHYS",3.7,2.9,4.2,4.2,67,17,17,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Tian, Jiahua","PHYS",3.7,4,4.2,4.2,62,23,15,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Tishelman-Charny, Abraham","PHYS",3.8,4.6,4.2,4.2,7,43,29,14,7
"PHYS1157 Interact Learn for PHYS 1155","Torkashvand, Mohammad Mahdi","PHYS",3.9,4.1,4.2,4.2,43,36,7,NA,14
"PHYS1157 Interact Learn for PHYS 1155","Ujwary, Sylvia","PHYS",3.4,3.55,4.2,4.2,71.5,18,10,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Wang, Bingran","PHYS",4,4.3,4.2,4.2,75,25,NA,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Wisecarver, Andrew","PHYS",3.8,3.9,4.2,4.2,71,21,7,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Xiong, Xinyue","PHYS",3.9,4.1,4.2,4.2,NA,57,NA,29,NA
"PHYS1157 Interact Learn for PHYS 1155","Yang, Luhang","PHYS",4.1,3.8,4.2,4.2,48.5,30,21.5,NA,NA
"PHYS1157 Interact Learn for PHYS 1155","Zhang, Kai","PHYS",4,3.9,4.2,4.2,30,50,10,10,NA
"PHYS1161 Physics 1","Krioukov, Dmitri","PHYS",3.5,3.5,4.2,4.2,3,14,46,27,11
"PHYS1161 Physics 1","Orimoto, Toyoko","PHYS",4.3,4.8,4.2,4.2,12,48,28,12,NA
"PHYS1162 Lab for PHYS 1161","Chiu, Wei-Chi","PHYS",3.625,3.9,4.2,4.2,NA,48.5,NA,NA,NA
"PHYS1162 Lab for PHYS 1161","Fan, Wei","PHYS",3.75,3.2,4.2,4.2,NA,NA,90,NA,NA
"PHYS1162 Lab for PHYS 1161","Huo, Ran","PHYS",3.4,3.5,4.2,4.2,25,75,NA,NA,NA
"PHYS1162 Lab for PHYS 1161","Mu, Kunpeng","PHYS",3,3.5,4.2,4.2,NA,75,NA,NA,NA
"PHYS1162 Lab for PHYS 1161","Spisak, Andrew","PHYS",4,4.5,4.2,4.2,NA,25,25,50,NA
"PHYS1162 Lab for PHYS 1161","Waduge, Pradeep","PHYS",3.25,3.15,4.2,4.2,29,41.5,29,NA,NA
"PHYS1162 Lab for PHYS 1161","Wamorkar, Tanvi","PHYS",3.75,4.05,4.2,4.2,NA,NA,46,NA,NA
"PHYS1162 Lab for PHYS 1161","Wisecarver, Andrew","PHYS",4.1,4.7,4.2,4.2,14,57,14,14,NA
"PHYS1165 Physics 2","Orimoto, Toyoko","PHYS",4.2,4.75,4.2,4.15,18.5,NA,44.5,13,11.5
"PHYS1166 Lab for PHYS 1165","Bandarkar, Prasad","PHYS",3.4,3.8,4.2,4.2,40,NA,NA,40,NA
"PHYS1166 Lab for PHYS 1165","Kariyawasam Sipkaduwa Gam, Lahiru","PHYS",4,3.8,4.2,4.1,17,50,33,NA,NA
"PHYS1166 Lab for PHYS 1165","Li, Xinzhi","PHYS",3.75,4.2,4.2,4.1,32.5,42.5,25.5,NA,NA
"PHYS1166 Lab for PHYS 1165","Stoner, Keegan","PHYS",3.975,4.925,4.2,4.2,NA,45.5,37,NA,NA
"PHYS1166 Lab for PHYS 1165","Taylor, Andrew","PHYS",3.8,5,4.2,4.1,20,40,20,20,NA
"PHYS1166 Lab for PHYS 1165","Torkashvand, Mohammad Mahdi","PHYS",3.8,4.6,4.2,4.2,NA,NA,NA,52.5,NA
"PHYS1171 Physics 1 for Bioscience","Moreno, Enrique","PHYS",4,4.4,4.2,4.15,23,NA,49.5,11.5,11.5
"PHYS1172 Lab for PHYS 1171","Hyde, Alexander","PHYS",3.71666666666667,4.31666666666667,4.2,4.13333333333333,NA,NA,NA,NA,NA
"PHYS1172 Lab for PHYS 1171","Mistark, Peter","PHYS",4.46666666666667,4.96666666666667,4.2,4.1,34,37.6666666666667,24,NA,NA
"PHYS1172 Lab for PHYS 1171","Zhang, Kai","PHYS",3.825,4.35,4.2,4.2,NA,NA,40.75,NA,NA
"PHYS1173 Interact Learn for PHYS 1171","Chiu, Wei-Chi","PHYS",3.2,3.1,4.2,4.1,88,13,NA,NA,NA
"PHYS1173 Interact Learn for PHYS 1171","Li, Xinzhi","PHYS",3.2,2.7,4.2,4.2,67,33,NA,NA,NA
"PHYS1173 Interact Learn for PHYS 1171","Moreno, Enrique","PHYS",3.925,4.425,4.2,4.15,61.5,NA,NA,NA,NA
"PHYS1173 Interact Learn for PHYS 1171","Wisecarver, Andrew","PHYS",4.4,5,4.2,4.1,100,NA,NA,NA,NA
"PHYS1173 Interact Learn for PHYS 1171","Zhu, Bin","PHYS",4.2,2.9,4.2,4.2,60,10,30,NA,NA
"PHYS1175 Physics 2 for Bioscience","Moreno, Enrique","PHYS",4.1,4.55,4.2,4.2,14.5,NA,32.5,18,NA
"PHYS1176 Lab for PHYS 1175","Hafiz, Hasnain","PHYS",3.9,4.63333333333333,4.2,4.2,13,52,34.6666666666667,NA,NA
"PHYS1176 Lab for PHYS 1175","Hendry, Douglas","PHYS",3.45,3.6,4.2,4.2,NA,51.5,34.5,NA,NA
"PHYS1176 Lab for PHYS 1175","Hyde, Alexander","PHYS",3.8,4.9,4.2,4.2,NA,NA,69,25,NA
"PHYS1176 Lab for PHYS 1175","Salinas de Souza, Gustavo","PHYS",3.65,4.6,4.2,4.2,NA,NA,NA,31,NA
"PHYS1176 Lab for PHYS 1175","Spisak, Andrew","PHYS",4.2,4.4,4.2,4.2,NA,80,20,NA,NA
"PHYS1176 Lab for PHYS 1175","Zhang, Kai","PHYS",3.8,4.7,4.2,4.2,NA,32.5,22.5,NA,NA
"PHYS1177 Interact Learn for PHYS 1175","Bandarkar, Prasad","PHYS",4,4,4.2,4.2,67,NA,33,NA,NA
"PHYS1177 Interact Learn for PHYS 1175","Fotopoulos, Angelos","PHYS",3.8,4.4,4.2,4.2,75,25,NA,NA,NA
"PHYS1177 Interact Learn for PHYS 1175","Moreno, Enrique","PHYS",4.125,4.65,4.2,4.2,68.25,19,9,NA,NA
"PHYS1177 Interact Learn for PHYS 1175","Panaitescu, Eugen","PHYS",3.9,4.7,4.2,4.2,75,25,NA,NA,NA
"PHYS1177 Interact Learn for PHYS 1175","Smith, Henry","PHYS",4,4,4.2,4.2,67,NA,33,NA,NA
"PHYS2303 Modern Physics","Barberis, Emanuela","PHYS",4.1,4.2,4.2,4.2,NA,40,NA,40,12
"PHYS2303 Modern Physics","Di Credico, Alessandra","PHYS",4.2,4.3,4.2,4.1,NA,46,NA,46,NA
"PHYS2303 Modern Physics","Nelson, Brent","PHYS",4.2,4.2,4.2,4.2,NA,12,NA,22,47
"PHYS2305 Thermo  Statistical Mechanics","Fotopoulos, Angelos","PHYS",4.2,4.3,4.3,4.2,NA,NA,33,33,33
"PHYS2305 Thermo  Statistical Mechanics","Kelley, Thomas","PHYS",4.4,4.8,4.2,4.1,NA,24,NA,43,24
"PHYS2305 Thermo  Statistical Mechanics","Krioukov, Dmitri","PHYS",4,4.4,4.2,4.2,17,43,NA,27,10
"PHYS2371 Electronics","Heiman, Donald","PHYS",3.85,3.95,4.2,4.2,31,36.5,NA,22.5,NA
"PHYS2372 Lab for PHYS 2371","Heiman, Donald","PHYS",4.225,4.1,4.2,4.2,NA,44,31.5,NA,NA
"PHYS3600 Advanced Physics Lab","Heiman, Donald","PHYS",4.45,4.6,4.2,4.2,NA,NA,28.5,NA,28.5
"PHYS3600 Advanced Physics Lab","Kumarakuru, Haridas","PHYS",4.2,4.6,4.3,4.2,NA,NA,19,38,44
"PHYS3601 Classical Dynamics","Feiguin, Adrian","PHYS",4.1,4.5,4.2,4.1,5,43,43,10,NA
"PHYS3601 Classical Dynamics","Kelley, Thomas","PHYS",4.5,4.4,4.2,4.2,NA,22,33,NA,44
"PHYS3601 Classical Dynamics","Swain, John","PHYS",4.4,4.5,4.2,4.2,14,71,14,NA,NA
"PHYS3602 Electricity and Magnetism","Feiguin, Adrian","PHYS",4.2,4.5,4.2,4.2,6,20,46,29,NA
"PHYS3602 Electricity and Magnetism","Kelley, Thomas","PHYS",4.3,4.5,4.2,4.2,NA,NA,43,17.5,26
"PHYS3602 Electricity and Magnetism","Sokoloff, Jeffrey","PHYS",2.6,1.6,4.2,4.1,NA,7,50,29,14
"PHYS3603 Electromagnetic Waves  Optics","Moreno, Enrique","PHYS",4.3,4.9,4.2,4.2,NA,NA,35,NA,NA
"PHYS4606 Math  Comp Methds for Physics","Stepanyants, Armen","PHYS",4.3,5,4.2,4.1,NA,13,50,25,13
"PHYS4621 Biological Physics 1","Bi, Dapeng","PHYS",5,5,4.2,4.2,NA,100,NA,NA,NA
"PHYS4621 Biological Physics 1","Wanunu, Meni","PHYS",4.1,4.8,4.2,4.2,20,60,20,NA,NA
"PHYS4623 Medical Physics","Smith, Henry","PHYS",4.35,4.75,4.2,4.2,NA,50,NA,NA,NA
"PHYS4651 Medical Physics Seminar 1","Sharp, Gregory","PHYS",4.8,5,4.2,4.2,NA,100,NA,NA,NA
"PHYS4651 Medical Physics Seminar 1","Wolfgang, John","PHYS",4.8,5,4.2,4.2,NA,100,NA,NA,NA
"PHYS4652 Medical Physics Seminar 2","Soukos, Nikolaos","PHYS",4.9,5,4.2,4.1,33,33,33,NA,NA
"PHYS5111 Astrophysics  Cosmology","Nelson, Brent","PHYS",4.4,4.9,4.2,4.2,NA,NA,56,25,NA
"PHYS5113 Intro to Particle  Nuc Phys","Nelson, Brent","PHYS",4.5,4.8,4.2,4.1,NA,NA,33,33,33
"PHYS5115 Quantum Mechanics","Halverson, James","PHYS",4.4,4.9,4.2,4.1,NA,12,65,24,NA
"PHYS5115 Quantum Mechanics","Kelley, Thomas","PHYS",4.4,4.7,4.2,4.2,8,38,15,15,23
"PHYS5115 Quantum Mechanics","Nelson, Brent","PHYS",4.6,4.3,4.2,4.2,NA,NA,50,NA,33
"PHYS5115 Quantum Mechanics","Wood, Darien","PHYS",4.8,5,4.2,4.2,NA,NA,NA,67,NA
"PHYS5116 Complex Networks","Barabasi, Albert-Laszlo","PHYS",4.05,4.15,4.2,4.2,NA,32.5,NA,18,30
"PHYS5116 Complex Networks","Cornelius, Sean","PHYS",4.05,4.5,4.2,4.2,NA,32.5,NA,18,30
"PHYS5116 Complex Networks","Towlson, Emma","PHYS",3.9,4.3,4.2,4.2,9,18,18,18,36
"PHYS5260 Nanoscience and Nanotechnology","Menon, Latika","PHYS",4.2,4.4,4.2,4.2,NA,80,20,NA,NA
"PHYS5318 Principles of Exp Physics","Israeloff, Nathan","PHYS",3.15,3.25,4.2,4.15,NA,NA,32.5,42.5,NA
"PHYS5318 Principles of Exp Physics","Spring, Bryan","PHYS",3.6,4.1,4.2,4.15,NA,29,27,31,12.5
"PHYS5318 Principles of Exp Physics","Williams, Mark","PHYS",3.6,4.2,4.2,4.15,NA,23,53,NA,14
"PHYS7301 Classical Mech/Math Methods","Whitford, Paul","PHYS",4.4,4.75,4.2,4.2,NA,12.5,40.5,43,NA
"PHYS7302 Electromagnetic Theory","Markiewicz, Robert","PHYS",3.8,3.7,4.2,4.2,NA,10,50,40,NA
"PHYS7302 Electromagnetic Theory","Sokoloff, Jeffrey","PHYS",3.4,2.4,4.2,4.2,NA,NA,NA,55,36
"PHYS7305 Statistical Physics","Karma, Alain","PHYS",4.5,4.6,4.2,4.2,NA,18,36,27,18
"PHYS7305 Statistical Physics","Whitford, Paul","PHYS",4.3,4.5,4.2,4.1,NA,8,46,38,8
"PHYS7315 Quantum Theory 1","Nath, Pran","PHYS",4.5,4.8,4.2,4.2,NA,17,48.5,34.5,NA
"PHYS7316 Quantum Theory 2","Nath, Pran","PHYS",4.3,4.7,4.2,4.15,NA,17,50,25,NA
"PHYS7321 Computational Physics","Feiguin, Adrian","PHYS",4.05,4.2,4.2,4.2,NA,NA,55,NA,NA
"PHYS7323 Elementary Particle Physics","Barberis, Emanuela","PHYS",3.4,2.9,4.2,4.2,NA,36,NA,36,18
"PHYS7324 Condensed Matter Physics","Bansil, Arun","PHYS",4.55,4.75,4.2,4.2,NA,23,62.5,NA,NA
"PHYS7331 Network Science Data","Chinazzi, Matteo","PHYS",4.5,4.8,4.2,4.1,NA,NA,50,50,NA
"PHYS7331 Network Science Data","Zhang, Qian","PHYS",4.5,4.8,4.2,4.1,NA,NA,50,50,NA
"PHYS7335 Processes in Complex Networks","Vespignani, Alessandro","PHYS",4.6,4.7,4.2,4.2,NA,10,30,20,40
"PHYS7733 Topics: Elem Part Phys  Cosm","Halverson, James","PHYS",4.7,4.9,4.2,4.2,NA,25,NA,50,17
"PHYS7734 Topics: Condensed Matter Phys","Markiewicz, Robert","PHYS",4.1,4,4.2,4.2,NA,NA,NA,NA,60
"PHYS7741 Biological Physics 2","Karma, Alain","PHYS",4.6,4.7,4.2,4.1,NA,NA,NA,33,50
"PLSC1001 Intro to Political Science","Jackson, Danijela","PLSC",4.9,5,4.5,4.5,NA,NA,NA,NA,NA
"PMCL6260 Pharmacology 1","Boisse, Norman","PMCL",4.2,3.7,4.2,4.2,18,42,NA,30,6
"PMCL6260 Pharmacology 1","Cersosimo, Robert","PMCL",4.2,4.2,4.2,4.2,18,42,NA,30,6
"PMCL6260 Pharmacology 1","Loring, Ralph","PMCL",4.2,4.2,4.2,4.2,18,42,NA,30,6
"PMCL6260 Pharmacology 1","Matthews, Samuel","PMCL",4.2,4.2,4.2,4.2,18,42,NA,30,6
"PMCL6260 Pharmacology 1","Miller, Gregory","PMCL",4.2,4.5,4.2,4.2,18,42,NA,30,6
"PMCL6260 Pharmacology 1","Waszczak, Barbara","PMCL",4.2,4.8,4.2,4.2,18,42,NA,30,6
"PMCL6261 Pharmacology 2","Boisse, Norman","PMCL",4.1,4.1,4.2,4.2,25,NA,31,25,NA
"PMCL6261 Pharmacology 2","Loring, Ralph","PMCL",4.1,4.3,4.2,4.2,25,NA,31,25,NA
"PMCL6261 Pharmacology 2","Miller, Gregory","PMCL",4.1,4.5,4.2,4.2,25,NA,31,25,NA
"PMCL6262 Receptor Pharmacology","Booth, Raymond","PMCL",4.1,4.6,4.2,4.2,11,NA,40,37,9
"PMCL6262 Receptor Pharmacology","Loring, Ralph","PMCL",4.1,4.2,4.2,4.2,11,NA,40,37,9
"PMCL6262 Receptor Pharmacology","Miller, Gregory","PMCL",4.1,4.7,4.2,4.2,11,NA,40,37,9
"PMST6250 Advanced Physical Pharmacy","Torchilin, Vladimir","PMST",4.2,4.4,4.2,4.2,32.5,NA,NA,24,NA
"PMST6252 PharmKin  Drug Metabolism","Gatley, Samuel","PMST",4,3.9,4.2,4.2,36.5,NA,NA,19.5,12.5
"PMST6252 PharmKin  Drug Metabolism","Hall, Terrence","PMST",4.1,4.3,4.2,4.2,46,23,NA,18,10
"PMST6252 PharmKin  Drug Metabolism","Kim, Jonghan","PMST",4,4.2,4.2,4.2,36.5,NA,NA,19.5,12.5
"PMST6252 PharmKin  Drug Metabolism","Thakur, Ganeshsingh","PMST",4,4.6,4.2,4.2,36.5,NA,NA,19.5,12.5
"PMST6254 Advanced Drug Delivery System","Amiji, Mansoor","PMST",4.1,4.3,4.3,4.3,4,38,38,21,NA
"PMST6254 Advanced Drug Delivery System","Khaw, Ban-An","PMST",4.2,4.2,4.3,4.2,19,19,NA,39,14
"PMST6258 Advanced PK and Tox","Kim, Jonghan","PMST",4.6,4.85,4.2,4.2,10.5,NA,37.5,16.5,10.5
"POLS1000 Political Science at NU","D'Agati, Philip","POLS",4.2,4.8,4.5,4.5,91,4,4,NA,NA
"POLS1000 Political Science at NU","Portz, John","POLS",3.7,4.3,4.5,4.5,96,NA,4,NA,NA
"POLS1150 American Government","Fahey, Paul","POLS",4,4.6,4.4,4.4,53,NA,NA,41,NA
"POLS1150 American Government","Garey, Julie","POLS",4.4,4.8,4.5,4.4,18,64,18,NA,NA
"POLS1150 American Government","Larson, Claudia","POLS",4.53333333333333,4.83333333333333,4.53333333333333,4.53333333333333,NA,NA,39,NA,NA
"POLS1150 American Government","Mayer, William","POLS",4.1,4.4,4.4,4.4,NA,47,41,NA,9
"POLS1150 American Government","Sutherland, James","POLS",4.4,4.85,4.5,4.45,34,42.5,11.5,NA,NA
"POLS1150 American Government","Tolley, Michael","POLS",4.3,4.65,4.5,4.5,32,NA,44,16.5,NA
"POLS1155 Comparative Politics","Cohen, Matthew","POLS",4.2,4.7,4.4,4.4,42,42,17,NA,NA
"POLS1155 Comparative Politics","D'Agati, Philip","POLS",4.2,4.8,4.7,4.7,22,22,30,26,NA
"POLS1155 Comparative Politics","Garey, Julie","POLS",4.05,4.3,4.5,4.475,26.5,45.75,28,NA,NA
"POLS1155 Comparative Politics","Lee, Juheon","POLS",4.3,4.6,4.4,4.4,45,NA,32,14,NA
"POLS1155 Comparative Politics","Livanis, Ioannis","POLS",4.2,4.3,4.4,4.4,32,NA,44,18,5
"POLS1155 Comparative Politics","Lunde Seefeldt, Jennapher","POLS",4.6,4.7,4.5,4.4,25,25,25,25,NA
"POLS1155 Comparative Politics","McManus, Ian","POLS",4.4,4.7,4.5,4.5,32,NA,48,16,NA
"POLS1155 Comparative Politics","Moore, Elizabeth","POLS",4.5,4.9,4.8,4.8,NA,14,71,14,NA
"POLS1155 Comparative Politics","Rodine Hardy, Kirsten","POLS",3.8,3.78,4.5,4.48,NA,29.2,NA,25.4,11.2
"POLS1160 International Relations","Garey, Julie","POLS",3.9,4.06666666666667,4.43333333333333,4.43333333333333,19.3333333333333,NA,39,NA,NA
"POLS1160 International Relations","Kushi, Sidita","POLS",4.55,4.8,4.55,4.55,NA,NA,43,20,NA
"POLS1160 International Relations","Livanis, Ioannis","POLS",4.2,4.4,4.5,4.46666666666667,24,NA,43,23.3333333333333,NA
"POLS1160 International Relations","Lunde Seefeldt, Jennapher","POLS",4.5,4.55,4.6,4.6,NA,NA,NA,33.5,NA
"POLS1160 International Relations","Maness, Ryan","POLS",3.8,3.8,4.4,4.4,12,44,32,12,NA
"POLS1160 International Relations","Petrich, Katharine","POLS",4.45,4.9,4.45,4.45,NA,NA,48,13.5,NA
"POLS1160 International Relations","Waxman, Dov","POLS",4.33333333333333,4.7,4.5,4.43333333333333,16.3333333333333,NA,36.3333333333333,13.6666666666667,NA
"POLS2325 Ancient Phil/Political Thought","Meyer, Michael","POLS",3.85,4,4.475,4.45,NA,36.25,43,NA,NA
"POLS2328 Modern Political Thought","Bormann, Natalie","POLS",4.425,4.7,4.475,4.45,28.75,NA,NA,12.5,NA
"POLS2330 American Political Thought","Barreto, Amilcar","POLS",4.5,4.9,4.5,4.5,39,NA,43,11,NA
"POLS2330 American Political Thought","Mayer, William","POLS",4.4,4.65,4.45,4.45,30,NA,33.5,22,NA
"POLS2333 Politics and Film","D'Agati, Philip","POLS",4.5,4.8,4.5,4.5,28,NA,52,12,NA
"POLS2335 Budgeting  Taxation","Jimenez, Benedict","POLS",4.6,4.8,4.45,4.4,NA,NA,NA,NA,NA
"POLS2340 Business and Government","Kay, William","POLS",4,4.2,4.5,4.5,36,36,NA,18,NA
"POLS2345 Urban Policies and  Politics","Vicino, Thomas","POLS",4.5,4.95,4.5,4.5,24.5,NA,36,12,NA
"POLS2357 Growth/Decline Cities  Sbrbs","Vicino, Thomas","POLS",4.6,5,4.8,4.8,3,34,34,21,7
"POLS2368 Music and Politics","Miles, William","POLS",4.2,4.4,4.5,4.5,80,NA,20,NA,NA
"POLS2370 Religion and Politics","Miles, William","POLS",4.25,4.25,4.65,4.65,NA,NA,35,32.5,NA
"POLS2390 Science, Tech  Public Policy","Kay, William","POLS",4.4,4.7,4.4,4.4,29,29,NA,29,NA
"POLS2395 Environmental Politics","Connolly, James","POLS",4.3,4.8,4.5,4.5,9,57,35,NA,NA
"POLS2395 Environmental Politics/Policy","Bosso, Christopher","POLS",4.1,4.6,4.4,4.4,32,38,NA,24,NA
"POLS2399 Research Methods","Badruzzaman, Aeshna","POLS",4.2,4.7,4.5,4.5,7,40,47,7,NA
"POLS2399 Research Methods","Cohen, Matthew","POLS",4.1,4.65,4.5,4.45,26.5,44.5,22.5,NA,NA
"POLS2399 Research Methods","Diamanti-Karanou, Panagoula","POLS",3.7,4.2,4.4,4.4,25,42,17,17,NA
"POLS2399 Research Methods","Hedlund, Ronald","POLS",4.1,4.7,4.5,4.5,NA,44,NA,33,NA
"POLS2399 Research Methods","McManus, Ian","POLS",4.5,4.8,4.7,4.7,NA,38,13,13,38
"POLS2399 Research Methods","Moore, Elizabeth","POLS",4.35,4.75,4.5,4.45,10,53,21,NA,NA
"POLS2399 Research Methods","Parris, Gordon","POLS",4.5,4.9,4.4,4.4,10,60,20,10,NA
"POLS2400 Quantitative Techniques","Kushi, Sidita","POLS",4.46666666666667,4.83333333333333,4.46666666666667,4.46666666666667,NA,NA,42,NA,NA
"POLS2400 Quantitative Techniques","Larsen, Benjamin","POLS",3.9,4.8,4.5,4.5,40,20,40,NA,NA
